name,slug,pay,license
Ankeny,certified-residential-medication-aide-per-diem-prn-ankeny-ia,26.11,crma
Ann Arbor,certified-residential-medication-aide-per-diem-prn-ann-arbor-mi,25.43,crma
Annandale,certified-residential-medication-aide-per-diem-prn-annandale-va,25.61,crma
Annapolis,certified-residential-medication-aide-per-diem-prn-annapolis-md-7f671,25.61,crma
Annapolis MD,certified-residential-medication-aide-per-diem-prn-annapolis-md,26.11,crma
Anniston,certified-residential-medication-aide-per-diem-prn-anniston-al,25.38,crma
Anson,certified-residential-medication-aide-per-diem-prn-anson-tx,25.43,crma
Anthem,certified-residential-medication-aide-per-diem-prn-anthem-az,25.64,crma
Antigo,certified-residential-medication-aide-per-diem-prn-antigo-wi,25.78,crma
Antonito,certified-residential-medication-aide-per-diem-prn-antonito-co,25.37,crma
Any City,certified-residential-medication-aide-per-diem-prn-any-city-or,25.25,crma
Apache Junction AZ,certified-residential-medication-aide-per-diem-prn-apache-junction-az,26.18,crma
Apalachicola,certified-residential-medication-aide-per-diem-prn-apalachicola-fl,25.50,crma
Apex,certified-residential-medication-aide-per-diem-prn-apex-nc,25.57,crma
Apollo Beach,certified-residential-medication-aide-per-diem-prn-apollo-beach-fl,25.75,crma
Apopka,certified-residential-medication-aide-per-diem-prn-apopka-fl,25.20,crma
Apple Valley,certified-residential-medication-aide-per-diem-prn-apple-valley-mn,25.48,crma
Appleton,certified-residential-medication-aide-per-diem-prn-appleton-wi,25.65,crma
Aransas Pass,certified-residential-medication-aide-per-diem-prn-aransas-pass-tx,26.10,crma
Arcadia,certified-residential-medication-aide-per-diem-prn-arcadia-fl,25.35,crma
Arcata,certified-residential-medication-aide-per-diem-prn-arcata-ca,25.40,crma
Archer,certified-residential-medication-aide-per-diem-prn-archer-fl,25.85,crma
Archer City,certified-residential-medication-aide-per-diem-prn-archer-city-tx,25.66,crma
Arco,certified-residential-medication-aide-per-diem-prn-arco-id,26.00,crma
Ardmore,certified-residential-medication-aide-per-diem-prn-ardmore-ok,25.57,crma
Arivaca,certified-residential-medication-aide-per-diem-prn-arivaca-az,25.30,crma
Arizona City,certified-residential-medication-aide-per-diem-prn-arizona-city-az,25.45,crma
Arlington,certified-residential-medication-aide-per-diem-prn-arlington-ma,25.83,crma
Arlington Heights,certified-residential-medication-aide-per-diem-prn-arlington-heights-il,25.64,crma
Arlington TX,certified-residential-medication-aide-per-diem-prn-arlington-tx,26.18,crma
Arlington VA,certified-residential-medication-aide-per-diem-prn-arlington-va,25.57,crma
Arlington WA,certified-residential-medication-aide-per-diem-prn-arlington-wa,25.68,crma
Arnold,certified-residential-medication-aide-per-diem-prn-arnold-mo,25.43,crma
Artesia,certified-residential-medication-aide-per-diem-prn-artesia-nm,25.22,crma
Arvada,certified-residential-medication-aide-per-diem-prn-arvada-co,25.67,crma
Ash Fork,certified-residential-medication-aide-per-diem-prn-ash-fork-az,25.48,crma
Ashburn,certified-residential-medication-aide-per-diem-prn-ashburn-va,25.53,crma
Asheville Charlotte Street,certified-residential-medication-aide-per-diem-prn-asheville-charlotte-street-nc,25.61,crma
Asheville NC,certified-residential-medication-aide-per-diem-prn-asheville-nc,25.77,crma
Ashland,certified-residential-medication-aide-per-diem-prn-ashland-ky,25.59,crma
Ashland City,certified-residential-medication-aide-per-diem-prn-ashland-city-tn,25.68,crma
Ashland OR,certified-residential-medication-aide-per-diem-prn-ashland-or,25.93,crma
Ashland WI,certified-residential-medication-aide-per-diem-prn-ashland-wi,25.38,crma
Ashley,certified-residential-medication-aide-per-diem-prn-ashley-nd,26.13,crma
Ashley,certified-residential-medication-aide-per-diem-prn-ashley-oh,25.87,crma
Ashton,certified-residential-medication-aide-per-diem-prn-ashton-id,25.96,crma
Aspen CO,certified-residential-medication-aide-per-diem-prn-aspen-co,25.41,crma
Aspen Hill,certified-residential-medication-aide-per-diem-prn-aspen-hill-md,25.38,crma
Aspermont,certified-residential-medication-aide-per-diem-prn-aspermont-tx,25.47,crma
Astoria OR,certified-residential-medication-aide-per-diem-prn-astoria-or,25.32,crma
Athens,certified-residential-medication-aide-per-diem-prn-athens-al,25.48,crma
Athens,certified-residential-medication-aide-per-diem-prn-athens-ga,25.22,crma
Athens,certified-residential-medication-aide-per-diem-prn-athens-oh,25.74,crma
Athens,certified-residential-medication-aide-per-diem-prn-athens-tx,25.61,crma
Atlanta,certified-residential-medication-aide-per-diem-prn-atlanta-tx,26.11,crma
Atlanta Buckhead,certified-residential-medication-aide-per-diem-prn-atlanta-buckhead-ga,25.54,crma
Atlanta GA,certified-residential-medication-aide-per-diem-prn-atlanta-ga,25.68,crma
Atlanta South Downtown,certified-residential-medication-aide-per-diem-prn-atlanta-south-downtown-ga,26.00,crma
Atlantic,certified-residential-medication-aide-per-diem-prn-atlantic-ia,25.64,crma
Atlantic Beach,certified-residential-medication-aide-per-diem-prn-atlantic-beach-fl,25.43,crma
Atlantic City,certified-residential-medication-aide-per-diem-prn-atlantic-city-nj,25.99,crma
Atlantis,certified-residential-medication-aide-per-diem-prn-atlantis-fl,25.78,crma
Attalla,certified-residential-medication-aide-per-diem-prn-attalla-al,25.37,crma
Attleboro,certified-residential-medication-aide-per-diem-prn-attleboro-ma,25.95,crma
Atwood,certified-residential-medication-aide-per-diem-prn-atwood-ks,26.18,crma
Aubrey,certified-residential-medication-aide-per-diem-prn-aubrey-tx,25.25,crma
Auburn,certified-residential-medication-aide-per-diem-prn-auburn-al,25.75,crma
Auburn,certified-residential-medication-aide-per-diem-prn-auburn-me,25.61,crma
Auburn IN,certified-residential-medication-aide-per-diem-prn-auburn-in,26.18,crma
Auburn NY,certified-residential-medication-aide-per-diem-prn-auburn-ny,25.50,crma
Auburn WA,certified-residential-medication-aide-per-diem-prn-auburn-wa,25.75,crma
Auburndale,certified-residential-medication-aide-per-diem-prn-auburndale-fl,25.20,crma
Augusta,certified-residential-medication-aide-per-diem-prn-augusta-ga,25.30,crma
Augusta,certified-residential-medication-aide-per-diem-prn-augusta-me,25.50,crma
Aumsville,certified-residential-medication-aide-per-diem-prn-aumsville-or,26.10,crma
Aurora,certified-residential-medication-aide-per-diem-prn-aurora-co,25.35,crma
Aurora,certified-residential-medication-aide-per-diem-prn-aurora-il,25.67,crma
Aurora East Ridge - Ptarmigan Park,certified-residential-medication-aide-per-diem-prn-aurora-east-ridge-ptarmigan-park-co,26.00,crma
Aurora Heather Gardens,certified-residential-medication-aide-per-diem-prn-aurora-heather-gardens-co,25.45,crma
Austin NV,certified-residential-medication-aide-per-diem-prn-austin-nv,25.40,crma
Austin TX,certified-residential-medication-aide-per-diem-prn-austin-tx,25.50,crma
Austintown,certified-residential-medication-aide-per-diem-prn-austintown-oh,25.03,crma
Avalon,certified-residential-medication-aide-per-diem-prn-avalon-ca,25.85,crma
Ave Maria,certified-residential-medication-aide-per-diem-prn-ave-maria-fl,26.00,crma
Aventura,certified-residential-medication-aide-per-diem-prn-aventura-fl,25.30,crma
Avinger,certified-residential-medication-aide-per-diem-prn-avinger-tx,25.45,crma
Avon,certified-residential-medication-aide-per-diem-prn-avon-oh,25.03,crma
Avon CO,certified-residential-medication-aide-per-diem-prn-avon-co,25.57,crma
Avon CT,certified-residential-medication-aide-per-diem-prn-avon-ct,25.68,crma
Avon Lake,certified-residential-medication-aide-per-diem-prn-avon-lake-oh,25.95,crma
Avon Park,certified-residential-medication-aide-per-diem-prn-avon-park-fl,25.22,crma
Avondale AZ,certified-residential-medication-aide-per-diem-prn-avondale-az,25.67,crma
Avondale CO,certified-residential-medication-aide-per-diem-prn-avondale-co,25.48,crma
Axtell,certified-residential-medication-aide-per-diem-prn-axtell-ne,25.53,crma
Azle,certified-residential-medication-aide-per-diem-prn-azle-tx,25.77,crma
Babylon town,certified-residential-medication-aide-per-diem-prn-babylon-town-ny,25.95,crma
Bacliff,certified-residential-medication-aide-per-diem-prn-bacliff-tx,25.93,crma
Bad Axe,certified-residential-medication-aide-per-diem-prn-bad-axe-mi,25.38,crma
Badger,certified-residential-medication-aide-per-diem-prn-badger-ak,25.96,crma
Bagdad,certified-residential-medication-aide-per-diem-prn-bagdad-az,26.13,crma
Bailey,certified-residential-medication-aide-per-diem-prn-bailey-co,25.87,crma
BAINBRIDGE ISLAND,certified-residential-medication-aide-per-diem-prn-bainbridge-island-wa,25.96,crma
Baird,certified-residential-medication-aide-per-diem-prn-baird-tx,25.41,crma
Baker,certified-residential-medication-aide-per-diem-prn-baker-wv,25.32,crma
Baker City,certified-residential-medication-aide-per-diem-prn-baker-city-or,25.47,crma
Bakersfield,certified-residential-medication-aide-per-diem-prn-bakersfield-ca,25.43,crma
Balch Springs,certified-residential-medication-aide-per-diem-prn-balch-springs-tx,25.61,crma
Ballinger,certified-residential-medication-aide-per-diem-prn-ballinger-tx,26.11,crma
Ballwin,certified-residential-medication-aide-per-diem-prn-ballwin-mo,25.43,crma
Baltimore,certified-residential-medication-aide-per-diem-prn-baltimore-md-0180d,25.37,crma
Baltimore MD,certified-residential-medication-aide-per-diem-prn-baltimore-md,25.64,crma
Bandera,certified-residential-medication-aide-per-diem-prn-bandera-tx,25.78,crma
Bandon,certified-residential-medication-aide-per-diem-prn-bandon-or,25.37,crma
Bangor,certified-residential-medication-aide-per-diem-prn-bangor-me,33.01,crma
Bangs,certified-residential-medication-aide-per-diem-prn-bangs-tx,26.18,crma
Bar Harbor,certified-residential-medication-aide-per-diem-prn-bar-harbor-me,33.01,crma
Barberton,certified-residential-medication-aide-per-diem-prn-barberton-oh,25.95,crma
Bardstown,certified-residential-medication-aide-per-diem-prn-bardstown-ky,25.75,crma
Barnsdall,certified-residential-medication-aide-per-diem-prn-barnsdall-ok,25.20,crma
Barnstable Town,certified-residential-medication-aide-per-diem-prn-barnstable-town-ma,25.68,crma
Barre,certified-residential-medication-aide-per-diem-prn-barre-vt,26.10,crma
Barre city,certified-residential-medication-aide-per-diem-prn-barre-city-vt,25.35,crma
Barre town,certified-residential-medication-aide-per-diem-prn-barre-town-vt,25.68,crma
Bartlesville,certified-residential-medication-aide-per-diem-prn-bartlesville-ok,25.61,crma
Bartlett,certified-residential-medication-aide-per-diem-prn-bartlett-tn,25.25,crma
Bartlett,certified-residential-medication-aide-per-diem-prn-bartlett-tx,25.35,crma
Barton,certified-residential-medication-aide-per-diem-prn-barton-vt,25.40,crma
Bartow,certified-residential-medication-aide-per-diem-prn-bartow-fl,25.66,crma
Basalt,certified-residential-medication-aide-per-diem-prn-basalt-co,25.85,crma
Basking Ridge,certified-residential-medication-aide-per-diem-prn-basking-ridge-nj,26.00,crma
Bastrop,certified-residential-medication-aide-per-diem-prn-bastrop-tx,25.30,crma
Batavia,certified-residential-medication-aide-per-diem-prn-batavia-ny,25.45,crma
Batesville,certified-residential-medication-aide-per-diem-prn-batesville-ar,25.57,crma
Baton Rouge,certified-residential-medication-aide-per-diem-prn-baton-rouge-la,25.68,crma
Battle Creek,certified-residential-medication-aide-per-diem-prn-battle-creek-mi,25.22,crma
Battle Ground WA,certified-residential-medication-aide-per-diem-prn-battle-ground-wa,25.67,crma
Battle Mountain,certified-residential-medication-aide-per-diem-prn-battle-mountain-nv,25.48,crma
Bay City MI,certified-residential-medication-aide-per-diem-prn-bay-city-mi,25.53,crma
Bay City TX,certified-residential-medication-aide-per-diem-prn-bay-city-tx,25.77,crma
Bay Harbor Islands,certified-residential-medication-aide-per-diem-prn-bay-harbor-islands-fl,25.93,crma
Bayou Cane,certified-residential-medication-aide-per-diem-prn-bayou-cane-la,25.25,crma
Baytown,certified-residential-medication-aide-per-diem-prn-baytown-tx,25.38,crma
Bayville,certified-residential-medication-aide-per-diem-prn-bayville-nj,25.37,crma
Bear,certified-residential-medication-aide-per-diem-prn-bear-de,25.43,crma
Beatrice,certified-residential-medication-aide-per-diem-prn-beatrice-ne,26.13,crma
Beatty,certified-residential-medication-aide-per-diem-prn-beatty-nv,25.87,crma
Beaumont,certified-residential-medication-aide-per-diem-prn-beaumont-tx,25.96,crma
Beaver,certified-residential-medication-aide-per-diem-prn-beaver-ut,25.41,crma
Beavercreek,certified-residential-medication-aide-per-diem-prn-beavercreek-oh,25.30,crma
Beaverton,certified-residential-medication-aide-per-diem-prn-beaverton-or,25.47,crma
Becket,certified-residential-medication-aide-per-diem-prn-becket-ma,25.32,crma
Beckley,certified-residential-medication-aide-per-diem-prn-beckley-wv,25.85,crma
Bedford NH,certified-residential-medication-aide-per-diem-prn-bedford-nh,25.61,crma
Bedford TX,certified-residential-medication-aide-per-diem-prn-bedford-tx,26.11,crma
Bedias,certified-residential-medication-aide-per-diem-prn-bedias-tx,25.43,crma
Bee Cave,certified-residential-medication-aide-per-diem-prn-bee-cave-tx,25.64,crma
Beecher,certified-residential-medication-aide-per-diem-prn-beecher-il,25.78,crma
Beeville,certified-residential-medication-aide-per-diem-prn-beeville-tx,25.37,crma
Bel Air South,certified-residential-medication-aide-per-diem-prn-bel-air-south-md,25.67,crma
Belfast,certified-residential-medication-aide-per-diem-prn-belfast-me,33.01,crma
Belgrade,certified-residential-medication-aide-per-diem-prn-belgrade-mt,25.95,crma
Bell,certified-residential-medication-aide-per-diem-prn-bell-ca,25.13,crma
Bell,certified-residential-medication-aide-per-diem-prn-bell-fl,26.18,crma
Bella Vista,certified-residential-medication-aide-per-diem-prn-bella-vista-ar,25.61,crma
Bellaire,certified-residential-medication-aide-per-diem-prn-bellaire-tx,25.50,crma
Belle Fourche,certified-residential-medication-aide-per-diem-prn-belle-fourche-sd,25.75,crma
Belle Glade,certified-residential-medication-aide-per-diem-prn-belle-glade-fl,25.20,crma
Belle Plaine,certified-residential-medication-aide-per-diem-prn-belle-plaine-ia,26.10,crma
Belleair,certified-residential-medication-aide-per-diem-prn-belleair-fl,25.35,crma
Belleview,certified-residential-medication-aide-per-diem-prn-belleview-fl,25.40,crma
Belleville,certified-residential-medication-aide-per-diem-prn-belleville-il-4ef76,25.66,crma
Belleville,certified-residential-medication-aide-per-diem-prn-belleville-ks,25.85,crma
Bellevue,certified-residential-medication-aide-per-diem-prn-bellevue-ne,25.47,crma
Bellevue IA,certified-residential-medication-aide-per-diem-prn-bellevue-ia,26.00,crma
Bellevue ID,certified-residential-medication-aide-per-diem-prn-bellevue-id,25.30,crma
Bellevue WA,certified-residential-medication-aide-per-diem-prn-bellevue-wa,25.45,crma
Bellflower,certified-residential-medication-aide-per-diem-prn-bellflower-ca,25.57,crma
Bellingham,certified-residential-medication-aide-per-diem-prn-bellingham-wa,25.00,crma
Bellmead,certified-residential-medication-aide-per-diem-prn-bellmead-tx,25.68,crma
Bellville,certified-residential-medication-aide-per-diem-prn-bellville-tx,25.22,crma
Bellvue,certified-residential-medication-aide-per-diem-prn-bellvue-id,25.67,crma
Beloit,certified-residential-medication-aide-per-diem-prn-beloit-wi,25.48,crma
Belton MO,certified-residential-medication-aide-per-diem-prn-belton-mo,25.53,crma
Belton TX,certified-residential-medication-aide-per-diem-prn-belton-tx,25.77,crma
Benavides,certified-residential-medication-aide-per-diem-prn-benavides-tx,25.93,crma
Benbrook,certified-residential-medication-aide-per-diem-prn-benbrook-tx,25.38,crma
Bend,certified-residential-medication-aide-per-diem-prn-bend-or,26.13,crma
Bennington,certified-residential-medication-aide-per-diem-prn-bennington-vt,26.10,crma
Bensalem,certified-residential-medication-aide-per-diem-prn-bensalem-pa,25.99,crma
Benson,certified-residential-medication-aide-per-diem-prn-benson-az,25.87,crma
Benton,certified-residential-medication-aide-per-diem-prn-benton-ar,25.54,crma
Bentonville,certified-residential-medication-aide-per-diem-prn-bentonville-ar,25.03,crma
Bergenfield,certified-residential-medication-aide-per-diem-prn-bergenfield-nj,25.96,crma
Berlin,certified-residential-medication-aide-per-diem-prn-berlin-nh,25.41,crma
Berryville,certified-residential-medication-aide-per-diem-prn-berryville-va,25.47,crma
Berthoud,certified-residential-medication-aide-per-diem-prn-berthoud-co,25.32,crma
Bertram,certified-residential-medication-aide-per-diem-prn-bertram-tx,25.61,crma
Berwyn,certified-residential-medication-aide-per-diem-prn-berwyn-il,25.32,crma
Bessemer,certified-residential-medication-aide-per-diem-prn-bessemer-al,25.22,crma
Bethany,certified-residential-medication-aide-per-diem-prn-bethany-ok,26.11,crma
Bethany,certified-residential-medication-aide-per-diem-prn-bethany-or,25.03,crma
Bethel,certified-residential-medication-aide-per-diem-prn-bethel-ak,25.43,crma
Bethel Park,certified-residential-medication-aide-per-diem-prn-bethel-park-pa,25.96,crma
Bethesda,certified-residential-medication-aide-per-diem-prn-bethesda-md-87047,25.30,crma
Bethesda MD,certified-residential-medication-aide-per-diem-prn-bethesda-md,25.64,crma
Bethlehem,certified-residential-medication-aide-per-diem-prn-bethlehem-pa,25.78,crma
Bethlehem City,certified-residential-medication-aide-per-diem-prn-bethlehem-city-pa,26.18,crma
Bethlehem West Side,certified-residential-medication-aide-per-diem-prn-bethlehem-west-side-pa,25.32,crma
Bettendorf IA,certified-residential-medication-aide-per-diem-prn-bettendorf-ia,25.37,crma
Beverly,certified-residential-medication-aide-per-diem-prn-beverly-ma,25.25,crma
Beverly Hills,certified-residential-medication-aide-per-diem-prn-beverly-hills-fl,26.18,crma
Bicknell,certified-residential-medication-aide-per-diem-prn-bicknell-in-4ec7e,26.18,crma
Bicknell,certified-residential-medication-aide-per-diem-prn-bicknell-ut,25.50,crma
Biddeford,certified-residential-medication-aide-per-diem-prn-biddeford-me,33.01,crma
Big Bear,certified-residential-medication-aide-per-diem-prn-big-bear-ca,25.40,crma
Big Lake,certified-residential-medication-aide-per-diem-prn-big-lake-tx,25.66,crma
Big Spring,certified-residential-medication-aide-per-diem-prn-big-spring-tx,25.85,crma
Big Wells,certified-residential-medication-aide-per-diem-prn-big-wells-tx,26.00,crma
Billings MT,certified-residential-medication-aide-per-diem-prn-billings-mt,25.30,crma
Biloxi,certified-residential-medication-aide-per-diem-prn-biloxi-ms,25.77,crma
Birmingham,certified-residential-medication-aide-per-diem-prn-birmingham-al,25.45,crma
Bisbee,certified-residential-medication-aide-per-diem-prn-bisbee-az,25.57,crma
Biscoe,certified-residential-medication-aide-per-diem-prn-biscoe-nc,25.64,crma
Bishopville,certified-residential-medication-aide-per-diem-prn-bishopville-sc,25.68,crma
Bismarck,certified-residential-medication-aide-per-diem-prn-bismarck-nd,25.22,crma
Bixby,certified-residential-medication-aide-per-diem-prn-bixby-ok,25.64,crma
Black Hawk,certified-residential-medication-aide-per-diem-prn-black-hawk-co,25.67,crma
Blackfoot ID,certified-residential-medication-aide-per-diem-prn-blackfoot-id,25.48,crma
Blacksburg,certified-residential-medication-aide-per-diem-prn-blacksburg-va,25.53,crma
Blaine,certified-residential-medication-aide-per-diem-prn-blaine-mn,25.20,crma
Blanding,certified-residential-medication-aide-per-diem-prn-blanding-ut,25.77,crma
Bloomfield,certified-residential-medication-aide-per-diem-prn-bloomfield-ct,25.93,crma
Bloomington,certified-residential-medication-aide-per-diem-prn-bloomington-il,26.13,crma
Bloomington,certified-residential-medication-aide-per-diem-prn-bloomington-in,25.47,crma
Bloomington,certified-residential-medication-aide-per-diem-prn-bloomington-mn,25.75,crma
Bloomsburg,certified-residential-medication-aide-per-diem-prn-bloomsburg-pa,25.38,crma
Blountstown,certified-residential-medication-aide-per-diem-prn-blountstown-fl,26.13,crma
Blowing Rock,certified-residential-medication-aide-per-diem-prn-blowing-rock-nc,26.10,crma
Blue River,certified-residential-medication-aide-per-diem-prn-blue-river-or,25.87,crma
Blue Springs,certified-residential-medication-aide-per-diem-prn-blue-springs-mo,25.84,crma
Bluffton,certified-residential-medication-aide-per-diem-prn-bluffton-sc,25.83,crma
Bly,certified-residential-medication-aide-per-diem-prn-bly-or,25.96,crma
Boardman,certified-residential-medication-aide-per-diem-prn-boardman-or,25.41,crma
Boca Raton,certified-residential-medication-aide-per-diem-prn-boca-raton-fl,25.47,crma
Boerne,certified-residential-medication-aide-per-diem-prn-boerne-tx,25.32,crma
Bogata,certified-residential-medication-aide-per-diem-prn-bogata-tx,25.61,crma
Boise City,certified-residential-medication-aide-per-diem-prn-boise-city-id,25.45,crma
Boise ID,certified-residential-medication-aide-per-diem-prn-boise-id,26.11,crma
Bolingbrook IL,certified-residential-medication-aide-per-diem-prn-bolingbrook-il,25.75,crma
Bonham,certified-residential-medication-aide-per-diem-prn-bonham-tx,25.64,crma
Bonifay,certified-residential-medication-aide-per-diem-prn-bonifay-fl,25.78,crma
Bonita Springs,certified-residential-medication-aide-per-diem-prn-bonita-springs-fl,25.37,crma
Bonners Ferry,certified-residential-medication-aide-per-diem-prn-bonners-ferry-id,25.25,crma
Booker,certified-residential-medication-aide-per-diem-prn-booker-tx,26.18,crma
Boone NC,certified-residential-medication-aide-per-diem-prn-boone-nc,25.50,crma
Borger,certified-residential-medication-aide-per-diem-prn-borger-tx,25.75,crma
Bossier City,certified-residential-medication-aide-per-diem-prn-bossier-city-la,25.20,crma
Boston,certified-residential-medication-aide-per-diem-prn-boston-ma,26.10,crma
Bothell,certified-residential-medication-aide-per-diem-prn-bothell-wa,25.43,crma
Boulder,certified-residential-medication-aide-per-diem-prn-boulder-co,25.40,crma
Boulder City,certified-residential-medication-aide-per-diem-prn-boulder-city-nv,25.35,crma
Bountiful,certified-residential-medication-aide-per-diem-prn-bountiful-ut,25.61,crma
